raw_description,vat_code
IZ *PAYROLL TRANSFER 7089 UK ONLINE REF-8696,outside_scope
EON NEXT 8448 GLASGOW PLC,reduced_rate
pos amazon eu 6838 leeds online ref-2986,standard_rate
PAYMENT TO HSBC BANK FEES 5218,exempt
Dd Asda Supermarket 405 Manchester Uk Ref-1511,zero_rated
Card Linkedin Premium 738 Manchester Plc,standard_rate
IZ *QUICKBOOKS 648  ONLINE REF-7104,standard_rate
sq *google workspace 5528 london,standard_rate
Pos Lidl Gb 6560 London Ltd,zero_rated
Pos Octopus Energy  Direct Ref-7287,reduced_rate
dd royal mail 6707 online ltd,exempt
SQ *DIRECTOR DRAWINGS 552 UK REF-1712,outside_scope
CARD BOOTS UK 2246 LONDON ONLINE,standard_rate
iz *amazon eu uk uk,standard_rate
DD AMAZON UK 4736 LEEDS DIRECT REF-4102,standard_rate
SQ *ROYAL MAIL,exempt
SQ *HMRC PAYMENTS 4641 LEEDS UK REF-2230,outside_scope
payment to linkedin premium 1673 uk,standard_rate
dd national express 6446 glasgow direct,zero_rated
Pos Google Workspace Leeds Direct Ref-4760,standard_rate
card payroll transfer 9903  ref-9078,outside_scope
IZ *GOOGLE WORKSPACE BIRMINGHAM PLC,standard_rate
IZ *POST OFFICE 8300 GLASGOW ONLINE,exempt
sq *aviva insurance glasgow online,exempt
pos asda supermarket 9999 london direct ref-5990,zero_rated
DD LNER TICKETS  LTD REF-8843,zero_rated
SQ *INTRA ACCOUNT TRANSFER 4917 LEEDS DIRECT REF-7600,outside_scope
EDF ENERGY 782 LONDON UK,reduced_rate
IZ *ASDA SUPERMARKET  ONLINE,zero_rated
POS ROYAL MAIL 2337  UK,exempt
PAYMENT TO AVIVA INSURANCE  ONLINE REF-9101,exempt
POS MICROSOFT 365 4513  STORE,standard_rate
Card Hsbc Bank Fees 782 Birmingham Plc,exempt
DD LIDL GB 6002  DIRECT REF-3527,zero_rated
POS GOOGLE WORKSPACE 6752  LTD REF-5838,standard_rate
POS WATERSTONES 3973 GLASGOW LTD,zero_rated
IZ *LNER TICKETS 9737 GLASGOW PLC,zero_rated
TESCO EXPRESS 2954,zero_rated
POS BARCLAYS BANK  PLC,exempt
PAYMENT TO EON NEXT 2997 UK PLC REF-9195,reduced_rate
IZ *POST OFFICE 979 ONLINE UK,exempt
POS STATIONERY STATION 2481 ONLINE UK REF-9441,standard_rate
IZ *PAYROLL TRANSFER 4722  DIRECT,outside_scope
POS LINKEDIN PREMIUM 3073  STORE REF-7800,standard_rate
Payment To Royal Mail 8692 Uk Plc,exempt
SQ *EDF ENERGY 5705 ONLINE,reduced_rate
AA BREAKDOWN 2312  ONLINE REF-2059,exempt
CARD ASDA SUPERMARKET LEEDS PLC REF-4170,zero_rated
SQ *EDF ENERGY 3832  UK REF-4669,reduced_rate
POS OCTOPUS ENERGY 6941  PLC REF-3484,reduced_rate
IZ *TESCO STORES 1746 MANCHESTER LTD,zero_rated
sq *sage subscription 4725 glasgow online,standard_rate
PAYMENT TO SAGE SUBSCRIPTION  PLC,standard_rate
SQ *STATIONERY STATION 1506  DIRECT REF-8068,standard_rate
POST OFFICE 2516  REF-4046,exempt
Sq *Amazon Uk 7239 Bristol Ref-6169,standard_rate
card national express 8018 glasgow plc,zero_rated
PAYMENT TO TESCO EXPRESS 5582 LONDON DIRECT,zero_rated
card amazon eu 6831  store,standard_rate
DD INTRA ACCOUNT TRANSFER MANCHESTER UK REF-2505,outside_scope
DD ALDI STORES 1505  ONLINE,zero_rated
POS DELIVEROO 4043  UK REF-9489,standard_rate
sq *aldi stores 8636 online ltd,zero_rated
MICROSOFT 365 7442  PLC REF-1371,standard_rate
PAYMENT TO SAINSBURYS ONLINE STORE,zero_rated
SQ *SAGE SUBSCRIPTION 7143  ONLINE,standard_rate
IZ *DELIVEROO 3348,standard_rate
CARD AMAZON EU  DIRECT,standard_rate
SQ *TFL TRAVEL 8109  REF-6997,zero_rated
CARD STATIONERY STATION 7203 MANCHESTER DIRECT,standard_rate
AMAZON EU 9195 ONLINE PLC,standard_rate
Dd Lner Tickets 9040 Online Direct,zero_rated
trainline 3163 glasgow plc,zero_rated
CARD AMAZON KINDLE 3639 BIRMINGHAM,zero_rated
PAYMENT TO TESCO STORES 3027 BRISTOL LTD,zero_rated
CARD BARCLAYS BANK 6650 UK,exempt
DD STATIONERY STATION 7332,standard_rate
PAYMENT TO HMRC SHIPLEY 7518  STORE,outside_scope
SQ *PAYROLL TRANSFER 5626,outside_scope
POS LIDL GB 3023 LEEDS DIRECT REF-2776,zero_rated
CARD BARCLAYS BANK 4910 ONLINE DIRECT,exempt
IZ *DELIVEROO ONLINE STORE,standard_rate
Aviva Insurance 389 Uk Store,exempt
amazon uk 2725  plc ref-6196,standard_rate
CARD DIRECTOR DRAWINGS 5934  DIRECT,outside_scope
PAYMENT TO TESCO EXPRESS 9503  UK,zero_rated
IZ *SAGE SUBSCRIPTION 2569 UK,standard_rate
LNER TICKETS 9116  DIRECT REF-4194,zero_rated
Iz *Asda Supermarket Leeds Ltd,zero_rated
sq *sage subscription  ref-3885,standard_rate
IZ *EON NEXT 8153  ONLINE REF-5259,reduced_rate
SQ *AMAZON UK,standard_rate
SAGE SUBSCRIPTION 4845 BRISTOL STORE,standard_rate
CARD HMRC SHIPLEY 191 BIRMINGHAM PLC,outside_scope
AMAZON UK 1950  STORE,standard_rate
DD STATIONERY STATION 3879 ONLINE LTD,standard_rate
ROYAL MAIL 2218  ONLINE,exempt
IZ *STATIONERY STATION 7639  ONLINE,standard_rate
PAYROLL TRANSFER 1315 UK REF-5935,outside_scope
IZ *DELIVEROO  UK,standard_rate
PAYMENT TO AMAZON KINDLE 662 BIRMINGHAM PLC,zero_rated
IZ *WESTMINSTER COUNCIL 5283  UK,outside_scope
Pos Aa Breakdown  Ltd,exempt
british gas 6239  uk,reduced_rate
DD ADOBE CREATIVE 6649  UK,standard_rate
stationery station 5207 manchester store,standard_rate
SQ *AMAZON KINDLE 4931 ONLINE UK,zero_rated
CARD STATIONERY STATION 8067 BIRMINGHAM STORE REF-8757,standard_rate
Iz *Aviva Insurance 3035 London Ltd,exempt
SQ *TESCO EXPRESS 9133  DIRECT REF-4522,zero_rated
PAYMENT TO GOOGLE WORKSPACE  UK REF-5964,standard_rate
SQ *UBER EATS 9824  DIRECT,standard_rate
SQ *AMAZON UK 4026 LONDON LTD,standard_rate
SQ *LINKEDIN PREMIUM MANCHESTER STORE REF-1859,standard_rate
CARD HSBC BANK FEES 5973 ONLINE DIRECT REF-6768,exempt
POS POST OFFICE 1220  STORE,exempt
LINKEDIN PREMIUM 8279 BIRMINGHAM STORE,standard_rate
PAYMENT TO HMRC PAYMENTS 9262 GLASGOW UK,outside_scope
DD INTRA ACCOUNT TRANSFER 4630  UK,outside_scope
CARD POST OFFICE 9112  LTD REF-5764,exempt
DD TRAINLINE 4935  ONLINE REF-9547,zero_rated
POS TESCO STORES LONDON DIRECT REF-5978,zero_rated
PAYMENT TO DELIVEROO 5630 MANCHESTER DIRECT,standard_rate
POS TFL TRAVEL 2329  LTD REF-1106,zero_rated
POS HSBC BANK FEES 7031 BIRMINGHAM,exempt
dd tesco express 7587  online,zero_rated
adobe creative 6290 london direct,standard_rate
POS GOOGLE WORKSPACE 6091  UK,standard_rate
SQ *WATERSTONES 5526  PLC,zero_rated
Sq *Aa Breakdown 5459 Leeds Uk,exempt
PAYMENT TO BRITISH GAS LONDON ONLINE REF-3941,reduced_rate
Payment To Payroll Transfer 6738 London Direct Ref-8750,outside_scope
Payment To Payroll Transfer 3007 Uk Store,outside_scope
SQ *ADOBE CREATIVE 1535  PLC,standard_rate
CARD EON NEXT 2693  ONLINE,reduced_rate
iz *hsbc bank fees 7139 online uk,exempt
DD HMRC PAYMENTS 353 MANCHESTER DIRECT REF-7272,outside_scope
POS AMAZON EU 6503  PLC,standard_rate
POS NATIONAL EXPRESS 517 GLASGOW LTD,zero_rated
SQ *EON NEXT 5425 ONLINE LTD REF-3727,reduced_rate
HSBC BANK FEES  LTD,exempt
DD OCTOPUS ENERGY 1759 LEEDS DIRECT,reduced_rate
iz *google workspace 6861 leeds direct ref-6944,standard_rate
DELIVEROO  UK REF-4549,standard_rate
POS BARCLAYS BANK 6736 BRISTOL PLC REF-1963,exempt
SQ *HMRC SHIPLEY 4197  DIRECT REF-1303,outside_scope
QUICKBOOKS  DIRECT,standard_rate
DD AA BREAKDOWN 4718  UK REF-2199,exempt
Pos Octopus Energy 6571 Uk Uk,reduced_rate
Card Intra Account Transfer Glasgow Ltd Ref-4479,outside_scope
POS QUICKBOOKS 2952 MANCHESTER REF-2675,standard_rate
CARD STATIONERY STATION 498 LONDON STORE REF-2906,standard_rate
PAYMENT TO ALDI STORES 2072 BIRMINGHAM REF-8537,zero_rated
SQ *TESCO EXPRESS 3250 BRISTOL UK REF-5571,zero_rated
POS UBER EATS 1883 LONDON UK,standard_rate
SQ *SAGE SUBSCRIPTION  PLC,standard_rate
iz *google workspace manchester plc,standard_rate
IZ *AA BREAKDOWN  STORE,exempt
Edf Energy 5810 Glasgow Ref-3818,reduced_rate
IZ *PAYROLL TRANSFER  UK REF-2253,outside_scope
sq *stationery station 408 leeds plc,standard_rate
CARD NATIONAL EXPRESS 7136 GLASGOW STORE,zero_rated
Sq *Uber Eats 9620  Direct Ref-3581,standard_rate
OCTOPUS ENERGY 597  PLC REF-8807,reduced_rate
POST OFFICE 4207 UK UK,exempt
DD ASDA SUPERMARKET 6989  UK REF-6428,zero_rated
Card Edf Energy 959  Direct Ref-8107,reduced_rate
IZ *EON NEXT 7101  LTD,reduced_rate
DD POST OFFICE  DIRECT REF-3879,exempt
PAYMENT TO HSBC BANK FEES BRISTOL,exempt
Card Tesco Stores 2631 Online Online Ref-2622,zero_rated
IZ *AVIVA INSURANCE  DIRECT,exempt
POS OCTOPUS ENERGY 7492  UK,reduced_rate
PAYMENT TO WATERSTONES 9576 UK,zero_rated
PAYMENT TO ROYAL MAIL 7600 BRISTOL UK,exempt
iz *aldi stores 4995 bristol store,zero_rated
IZ *EON NEXT UK,reduced_rate
LNER TICKETS 7515  STORE,zero_rated
Dd Sage Subscription 6485 Manchester Direct,standard_rate
CARD MICROSOFT 365 3495 UK ONLINE,standard_rate
POS AMAZON EU BIRMINGHAM PLC REF-5782,standard_rate
Pos Hsbc Bank Fees 9973  Plc,exempt
POS ALDI STORES 690 LEEDS,zero_rated
SQ *XERO SOFTWARE 234 BIRMINGHAM UK,standard_rate
CARD EDF ENERGY 3183 LEEDS DIRECT REF-2972,reduced_rate
DD TESCO EXPRESS 815 BIRMINGHAM,zero_rated
PAYMENT TO POST OFFICE 4354  STORE REF-1299,exempt
National Express 1834  Ref-4119,zero_rated
IZ *HMRC PAYMENTS GLASGOW PLC,outside_scope
POS LIDL GB 9811 BIRMINGHAM LTD REF-8304,zero_rated
POS HMRC PAYMENTS 4445 UK REF-4224,outside_scope
Sq *Microsoft 365 1838  Ltd,standard_rate
Sq *Hsbc Bank Fees 8619 Glasgow Ref-9426,exempt
CARD TESCO EXPRESS 8510 BRISTOL LTD,zero_rated
Dd Xero Software 1999 Uk Direct,standard_rate
POS DIRECTOR DRAWINGS 8098 MANCHESTER LTD REF-5648,outside_scope
POS AA BREAKDOWN 8770 LEEDS,exempt
PAYMENT TO EON NEXT GLASGOW PLC REF-5243,reduced_rate
UBER EATS  UK,standard_rate
SQ *ROYAL MAIL 419 UK LTD REF-9696,exempt
CARD EON NEXT 1143  STORE REF-3171,reduced_rate
POS BOOTS UK 1538 BIRMINGHAM ONLINE,standard_rate
POS BOOTS UK 8794  REF-8273,standard_rate
CARD UBER EATS UK PLC REF-8702,standard_rate
SQ *XERO SOFTWARE 8615 BIRMINGHAM DIRECT,standard_rate
PAYMENT TO DELIVEROO GLASGOW STORE,standard_rate
lidl gb leeds ltd ref-7662,zero_rated
dd aviva insurance london uk,exempt
CARD PAYROLL TRANSFER 2405  DIRECT REF-8527,outside_scope
sq *google workspace 1766 online plc,standard_rate
SQ *TRAINLINE 3679 LEEDS DIRECT,zero_rated
Sq *Aldi Stores 7316 Uk,zero_rated
pos stationery station 5818 manchester direct,standard_rate
IZ *POST OFFICE GLASGOW STORE REF-4684,exempt
IZ *QUICKBOOKS 4316 LEEDS STORE,standard_rate
IZ *BRITISH GAS 3938  DIRECT REF-9306,reduced_rate
POS XERO SOFTWARE 4124  ONLINE,standard_rate
XERO SOFTWARE  UK REF-1522,standard_rate
Iz *Amazon Kindle 8681 Manchester Ltd Ref-9255,zero_rated
Sq *Payroll Transfer 5626  Online,outside_scope
PAYMENT TO AVIVA INSURANCE 988 LONDON ONLINE REF-2893,exempt
CARD EDF ENERGY 6624 BRISTOL PLC,reduced_rate
Pos Boots Uk Glasgow Ltd,standard_rate
linkedin premium 772  store ref-4212,standard_rate
dd sage subscription 4828 birmingham store ref-4954,standard_rate
Payment To Stationery Station  Ltd,standard_rate
CARD UBER EATS 1091 GLASGOW DIRECT,standard_rate
SQ *QUICKBOOKS 4633 UK PLC,standard_rate
IZ *SAGE SUBSCRIPTION 1457 BIRMINGHAM REF-8679,standard_rate
POS OCTOPUS ENERGY ONLINE,reduced_rate
ALDI STORES 2621  ONLINE REF-2759,zero_rated
card payroll transfer london plc ref-1586,outside_scope
dd westminster council 5105 glasgow online,outside_scope
DD QUICKBOOKS 9508  ONLINE REF-9132,standard_rate
CARD HMRC PAYMENTS 2275  STORE,outside_scope
POS PAYROLL TRANSFER 6910 MANCHESTER LTD REF-2861,outside_scope
Sq *Aa Breakdown 493  Uk,exempt
PAYMENT TO AVIVA INSURANCE 7149 BIRMINGHAM LTD REF-2446,exempt
SQ *ALDI STORES 582 BRISTOL UK REF-5590,zero_rated
payment to amazon kindle  online,zero_rated
DELIVEROO 8868 BIRMINGHAM UK REF-2138,standard_rate
POS INTRA ACCOUNT TRANSFER 7876 BRISTOL LTD REF-2453,outside_scope
SQ *TFL TRAVEL 2531 ONLINE DIRECT REF-4660,zero_rated
PAYMENT TO ADOBE CREATIVE 168,standard_rate
IZ *AMAZON KINDLE 3011 LONDON PLC REF-4077,zero_rated
payment to aa breakdown 2523  plc,exempt
SQ *AA BREAKDOWN 6034 GLASGOW DIRECT,exempt
POS TRAINLINE 2813 BRISTOL ONLINE,zero_rated
CARD SAGE SUBSCRIPTION 4580  LTD REF-7334,standard_rate
SQ *AVIVA INSURANCE 1279 GLASGOW PLC,exempt
Octopus Energy 6349 Leeds Store,reduced_rate
dd british gas 8426  ref-6636,reduced_rate
Payment To Eon Next 8522 Bristol Ltd,reduced_rate
POS AA BREAKDOWN 229 LONDON ONLINE,exempt
PAYMENT TO STATIONERY STATION BIRMINGHAM PLC REF-6971,standard_rate
stationery station 5623 uk online,standard_rate
POS QUICKBOOKS 1358 LEEDS REF-7336,standard_rate
pos uber eats 9524 bristol online ref-1327,standard_rate
POS BOOTS UK LEEDS ONLINE,standard_rate
DD DIRECTOR DRAWINGS 4218  LTD REF-9551,outside_scope
POS TFL TRAVEL 5791 BIRMINGHAM DIRECT REF-6164,zero_rated
DD BARCLAYS BANK 3317  UK,exempt
DD BRITISH GAS 1651  ONLINE,reduced_rate
DD ROYAL MAIL 6196 BIRMINGHAM LTD REF-9378,exempt
TFL TRAVEL 8655  DIRECT REF-3855,zero_rated
DELIVEROO 169 BIRMINGHAM REF-6157,standard_rate
pos hsbc bank fees 8383 online ref-8912,exempt
CARD SAGE SUBSCRIPTION 6275 BIRMINGHAM DIRECT REF-2802,standard_rate
iz *eon next 6934 online uk,reduced_rate
CARD WESTMINSTER COUNCIL 6781 BIRMINGHAM LTD REF-6140,outside_scope
amazon eu 837 glasgow store,standard_rate
DD HMRC SHIPLEY 4074 LONDON DIRECT REF-7885,outside_scope
CARD HSBC BANK FEES ONLINE PLC,exempt
sq *eon next 7700  direct,reduced_rate
EON NEXT 1892  ONLINE REF-1491,reduced_rate
CARD GOOGLE WORKSPACE 7892 UK UK REF-2876,standard_rate
pos boots uk uk online ref-9736,standard_rate
sq *asda supermarket birmingham uk ref-7113,zero_rated
CARD ROYAL MAIL 9204 LEEDS STORE,exempt
SQ *LIDL GB LONDON ONLINE,zero_rated
Waterstones 1676,zero_rated
POS DELIVEROO 5706 ONLINE LTD,standard_rate
BOOTS UK 7114 BRISTOL ONLINE,standard_rate
PAYMENT TO TESCO EXPRESS 186 UK ONLINE REF-1311,zero_rated
CARD HMRC PAYMENTS BIRMINGHAM REF-3416,outside_scope
Iz *Lidl Gb 9393 Uk Online,zero_rated
PAYMENT TO HMRC PAYMENTS 3867  LTD,outside_scope
ASDA SUPERMARKET 423 LONDON STORE,zero_rated
POS AMAZON UK 6008  UK REF-5021,standard_rate
card linkedin premium  direct,standard_rate
DD TFL TRAVEL LEEDS STORE,zero_rated
PAYMENT TO AVIVA INSURANCE LEEDS PLC,exempt
CARD INTRA ACCOUNT TRANSFER 357,outside_scope
dd british gas glasgow,reduced_rate
ROYAL MAIL 7424  PLC REF-1208,exempt
DELIVEROO 7510 BRISTOL DIRECT REF-9833,standard_rate
PAYMENT TO ROYAL MAIL  DIRECT REF-2797,exempt
LIDL GB 7453  DIRECT,zero_rated
POS UBER EATS 4074 GLASGOW ONLINE,standard_rate
PAYMENT TO QUICKBOOKS 6278 BRISTOL UK,standard_rate
Iz *Lner Tickets 7063 Birmingham Direct,zero_rated
HMRC SHIPLEY 986  UK,outside_scope
CARD BARCLAYS BANK 9846  UK,exempt
SQ *DIRECTOR DRAWINGS 2632 BRISTOL STORE,outside_scope
DD DELIVEROO 2910 LONDON LTD,standard_rate
tesco express 3371 online direct ref-3267,zero_rated
POS BARCLAYS BANK UK ONLINE,exempt
payment to national express 8591 leeds ref-3400,zero_rated
IZ *XERO SOFTWARE 3108 LONDON UK,standard_rate
PAYMENT TO DELIVEROO 5579  STORE REF-4951,standard_rate
hmrc payments 1334 london ref-9184,outside_scope
Iz *Hmrc Shipley 3598  Direct,outside_scope
iz *uber eats uk online,standard_rate
payment to sainsburys 5285 london online,zero_rated
DD AVIVA INSURANCE 6240  PLC REF-7889,exempt
PAYMENT TO WESTMINSTER COUNCIL GLASGOW PLC,outside_scope
Pos Waterstones 7169 Leeds Ltd,zero_rated
DD TFL TRAVEL 2895 BRISTOL PLC,zero_rated
OCTOPUS ENERGY 2813  DIRECT REF-4610,reduced_rate
BOOTS UK 9253 BIRMINGHAM DIRECT,standard_rate
SQ *AA BREAKDOWN 7398 GLASGOW UK REF-7221,exempt
iz *tfl travel 924  ltd ref-6565,zero_rated
Payment To Tesco Stores 190  Direct Ref-2746,zero_rated
Iz *Linkedin Premium 6439  Ref-5098,standard_rate
OCTOPUS ENERGY 9078 LONDON DIRECT REF-9289,reduced_rate
DD WESTMINSTER COUNCIL 5447  STORE REF-1148,outside_scope
DD ASDA SUPERMARKET 2997,zero_rated
payment to sainsburys 5045 birmingham plc,zero_rated
DIRECTOR DRAWINGS 3097 BRISTOL STORE REF-3188,outside_scope
Dd Adobe Creative 5822 Glasgow Ref-4657,standard_rate
PAYMENT TO DIRECTOR DRAWINGS BRISTOL DIRECT REF-6215,outside_scope
iz *amazon eu 8916 uk plc,standard_rate
IZ *LIDL GB  DIRECT,zero_rated
Pos Sainsburys 5543  Plc Ref-7224,zero_rated
Amazon Uk Uk,standard_rate
AMAZON KINDLE 323  LTD REF-4874,zero_rated
POS LINKEDIN PREMIUM 9347 LEEDS ONLINE,standard_rate
POS HMRC SHIPLEY MANCHESTER STORE,outside_scope
SQ *SAGE SUBSCRIPTION 4741  UK,standard_rate
Iz *Director Drawings 4794 Leeds Plc,outside_scope
PAYMENT TO AMAZON UK 7212 GLASGOW LTD REF-2522,standard_rate
PAYMENT TO OCTOPUS ENERGY 9821 UK STORE,reduced_rate
IZ *MICROSOFT 365 7524  UK REF-9676,standard_rate
DD TESCO EXPRESS 6915  DIRECT REF-6120,zero_rated
PAYMENT TO AVIVA INSURANCE LEEDS ONLINE,exempt
CARD PAYROLL TRANSFER 2432 UK LTD,outside_scope
British Gas 344 London Ref-5094,reduced_rate
CARD LINKEDIN PREMIUM 9894 GLASGOW UK,standard_rate
POS BOOTS UK 9772  DIRECT REF-6598,standard_rate
TFL TRAVEL 8260  DIRECT,zero_rated
PAYMENT TO XERO SOFTWARE 8681 GLASGOW UK,standard_rate
PAYMENT TO AMAZON UK 8068 MANCHESTER LTD,standard_rate
IZ *BARCLAYS BANK ONLINE REF-6952,exempt
iz *adobe creative bristol store,standard_rate
PAYMENT TO BRITISH GAS LEEDS STORE,reduced_rate
iz *octopus energy 104 manchester ref-1819,reduced_rate
SQ *HSBC BANK FEES 2726 ONLINE LTD REF-1653,exempt
TESCO STORES 1412  STORE REF-2122,zero_rated
SQ *ADOBE CREATIVE MANCHESTER UK,standard_rate
CARD LIDL GB 1376 BIRMINGHAM STORE REF-8972,zero_rated
tfl travel 4080 online store,zero_rated
WATERSTONES  DIRECT REF-4796,zero_rated
SQ *AA BREAKDOWN UK REF-4176,exempt
sq *waterstones bristol plc,zero_rated
dd tfl travel 2987 bristol uk,zero_rated
POS ROYAL MAIL MANCHESTER LTD REF-9726,exempt
DD OCTOPUS ENERGY 3898 BIRMINGHAM PLC REF-1854,reduced_rate
PAYMENT TO TESCO EXPRESS ONLINE PLC,zero_rated
payment to octopus energy 8570 bristol uk,reduced_rate
CARD NATIONAL EXPRESS 2403 ONLINE LTD REF-1143,zero_rated
Card Aldi Stores 4614 Online Uk Ref-7511,zero_rated
dd lner tickets 4136 uk ltd ref-7250,zero_rated
WESTMINSTER COUNCIL 6683 MANCHESTER,outside_scope
IZ *POST OFFICE 124 GLASGOW PLC REF-4568,exempt
Payment To Aldi Stores 7916  Store,zero_rated
DD LINKEDIN PREMIUM 510  PLC,standard_rate
payment to xero software 3179  direct ref-7051,standard_rate
SQ *HSBC BANK FEES 8558  PLC,exempt
SQ *BRITISH GAS  LTD REF-1418,reduced_rate
POS AMAZON KINDLE 6687  LTD,zero_rated
dd edf energy  ref-6589,reduced_rate
PAYROLL TRANSFER 6192 UK UK REF-8542,outside_scope
PAYMENT TO BARCLAYS BANK 6053 ONLINE UK REF-1355,exempt
Sq *Royal Mail 4716 Online Uk Ref-7542,exempt
dd tesco express 2700 uk online,zero_rated
POS EDF ENERGY 8918 BRISTOL PLC,reduced_rate
POS AMAZON UK  LTD REF-1745,standard_rate
IZ *ROYAL MAIL 8985 MANCHESTER LTD REF-7594,exempt
DD OCTOPUS ENERGY 4675 GLASGOW,reduced_rate
iz *tfl travel 9317 uk uk,zero_rated
CARD AMAZON EU 9368 BIRMINGHAM STORE REF-3875,standard_rate
DD ASDA SUPERMARKET 6603  UK REF-3029,zero_rated
PAYMENT TO POST OFFICE 1247  PLC,exempt
PAYMENT TO DIRECTOR DRAWINGS BIRMINGHAM DIRECT REF-3635,outside_scope
POS GOOGLE WORKSPACE 2356 LONDON STORE,standard_rate
pos sage subscription 5000 uk plc,standard_rate
PAYMENT TO HMRC SHIPLEY  DIRECT,outside_scope
SQ *AMAZON EU 4282  PLC REF-6711,standard_rate
DD INTRA ACCOUNT TRANSFER 2787  UK,outside_scope
IZ *WESTMINSTER COUNCIL 5912,outside_scope
PAYMENT TO LNER TICKETS 1579 ONLINE UK,zero_rated
IZ *AVIVA INSURANCE 6126 BRISTOL,exempt
Pos National Express 9144 Leeds Online,zero_rated
dd lidl gb 6523 bristol,zero_rated
DD EON NEXT  UK,reduced_rate
SQ *TESCO STORES 2444  ONLINE,zero_rated
Dd Post Office 162 Birmingham,exempt
POS HSBC BANK FEES 1537  UK REF-8027,exempt
Pos Sage Subscription Birmingham Online,standard_rate
SQ *AVIVA INSURANCE 8711 BRISTOL STORE REF-1216,exempt
DD HMRC PAYMENTS 6498 BIRMINGHAM ONLINE REF-8556,outside_scope
SQ *WESTMINSTER COUNCIL 7617  STORE,outside_scope
PAYMENT TO ASDA SUPERMARKET 7850  UK,zero_rated
POS UBER EATS 1732  PLC,standard_rate
IZ *BARCLAYS BANK 8927 MANCHESTER PLC,exempt
LINKEDIN PREMIUM 2060  UK REF-4010,standard_rate
Dd Boots Uk 130 Bristol Ref-1137,standard_rate
Payment To Boots Uk 4049 Uk Store Ref-1820,standard_rate
westminster council uk uk ref-2552,outside_scope
CARD LIDL GB 769  LTD,zero_rated
American Express Business Gold Card Statement,standard_rate
Cardmember: Louisville BBQ Co. Closing Date: 03/31/2025,standard_rate
Account Ending: 7-21009 Payment Due Date: 04/28/2025,standard_rate
"Reward Points: 14,820 pts New Balance: $4,506.69",standard_rate
Charges — March 2025,standard_rate
Date Description Appears On Statement As Amount,standard_rate
03/03/2025 SPECTRUM INTERNET SPECTRUM INTERNET $103.19,standard_rate
03/04/2025 ULINE SHIPPING SUPPLY ULINE SHIPPING SUPPLY $200.79,standard_rate
03/05/2025 DOORDASH FEE PLATFORM DOORDASH FEE PLATFORM $85.01,standard_rate
03/07/2025 SAMS CLUB #6342 SAMS CLUB #6342 $403.23,standard_rate
03/08/2025 GORDON FOOD SERVICE GORDON FOOD SERVICE $728.65,standard_rate
03/10/2025 UBER EATS PLATFORM FEE UBER EATS PLATFORM FEE $71.99,standard_rate
03/12/2025 SYSCO SMALLWARES SYSCO SMALLWARES $299.30,standard_rate
03/13/2025 GORDON FOOD SERVICE GORDON FOOD SERVICE $730.83,standard_rate
03/15/2025 WHOLE FOODS MARKET WHOLE FOODS MARKET $195.46,standard_rate
03/17/2025 AT&T BUSINESS AT&T BUSINESS $184.45,standard_rate
03/18/2025 SPECTRUM INTERNET SPECTRUM INTERNET $97.64,standard_rate
03/19/2025 STAPLES INC #0392 STAPLES INC #0392 $58.84,standard_rate
03/21/2025 WALMART SUPERCENTER #4421 WALMART SUPERCENTER #4421 $221.70,standard_rate
03/23/2025 US FOODS INC US FOODS INC $898.25,standard_rate
03/25/2025 GRUBHUB FEE GRUBHUB FEE $40.93,standard_rate
03/27/2025 AT&T BUSINESS AT&T BUSINESS $186.43,standard_rate
"TOTAL CHARGES $4,506.69",standard_rate
"American Express — Test Statement Only | P.O. Box 981535, El Paso TX 79998-1535",standard_rate
First National Bank of Louisville,standard_rate
Business Checking — Louisville BBQ Co.,standard_rate
Dataset 1 — Small (<50 transactions),standard_rate
"Statement Period: March 1 – March 31, 2025",standard_rate
Date Description Debit Credit Balance,standard_rate
"2025-03-02 TOAST POS DEPOSIT 2,705.14 17,705.14",standard_rate
"2025-03-03 SQUARE *LOUISVILLE BBQ DEPOSIT 4,730.20 22,435.34",standard_rate
"2025-03-03 LOUISVILLE WATER CO 71.48 22,363.86",standard_rate
"2025-03-04 CLOVER SALES DEPOSIT 3,163.93 25,527.79",standard_rate
"2025-03-05 CLOVER SALES DEPOSIT 2,963.56 28,491.35",standard_rate
"2025-03-05 PAYCHEX INC PAYROLL 3,349.67 25,141.68",standard_rate
"2025-03-07 SQUARE *LOUISVILLE BBQ DEPOSIT 3,975.20 29,116.88",standard_rate
"2025-03-08 PAYCHEX INC PAYROLL 3,820.12 25,296.76",standard_rate
"2025-03-09 CLOVER SALES DEPOSIT 2,733.71 28,030.47",standard_rate
"2025-03-11 TOAST POS DEPOSIT 2,715.72 30,746.19",standard_rate
"2025-03-11 ADP PAYROLL SVCS 3,923.02 26,823.17",standard_rate
"2025-03-13 ATMOS GAS COMPANY 88.44 26,734.73",standard_rate
"2025-03-14 UBER EATS TRANSFER 707.62 27,442.35",standard_rate
"2025-03-15 LGE ELECTRIC BILL 396.29 27,046.06",standard_rate
"2025-03-16 ADP PAYROLL SVCS 3,860.18 23,185.88",standard_rate
"2025-03-19 HEARTLAND PAYROLL 3,648.77 19,537.11",standard_rate
